probes,entrez,symbol,logFC,adj.P.Val
219883_at,25858,TEX40,-1.07738394984774,0.00407309929758069
219914_at,9427,ECEL1,-1.05677867323861,0.00196445961399695
219915_s_at,117247,SLC16A10,-2.91581699117897,4.77749765160329e-05
219918_s_at,259266,ASPM,4.447399429287,7.1560309678798e-13
219934_s_at,6783,SULT1E1,-2.49697364557734,0.0110806393058096
219954_s_at,57733,GBA3,-3.46456485829288,7.95649744815624e-05
219970_at,54810,GIPC2,-1.87135882537675,0.00219421309544471
219985_at,9955,HS3ST3A1,-1.70096124894246,0.0183355912082523
219990_at,79733,E2F8,3.14838272154851,5.36764011556145e-06
219991_at,56606,SLC2A9,-1.05192656430287,0.0139079531047384
219998_at,29094,LGALSL,1.48985899070043,0.0116766980371072
220001_at,23569,PADI4,-1.32651859617699,0.0202937819894974
220005_at,53829,P2RY13,-1.90835156106395,0.0257914560777709
220010_at,23630,KCNE1L,1.67390527072098,0.0322681240978609
220011_at,79000,AUNIP,1.10729647467839,0.00901007238322963
220016_at,79026,AHNAK,-1.31096289849206,0.0228780800702359
220025_at,10716,TBR1,-1.18760766230733,0.0301664752337903
220030_at,55359,STYK1,-2.03639021380432,0.00131491648343508
220032_at,79974,CPED1,-1.63433789882898,7.23800757861021e-05
220039_s_at,54901,CDKAL1,1.26998764143305,0.0290167122576954
220060_s_at,55010,PARPBP,1.54421258261084,9.18686289382272e-05
220061_at,54988,ACSM5,-1.87219852026805,0.00995153371030546
220066_at,64127,NOD2,1.45886668857289,0.0403098325261913
220070_at,79831,KDM8,-2.97991776787775,2.94574586050807e-09
220085_at,3070,HELLS,2.39645554457863,1.26444499019824e-05
220097_s_at,54868,TMEM104,1.06213189542585,0.000178855530343328
220106_at,29881,NPC1L1,-2.58240832009444,0.0239308851151192
220107_s_at,79696,ZC2HC1C,-1.27518067887012,0.000289303963685855
220108_at,9630,GNA14,-1.91637330695683,0.000468454203754406
220112_at,79722,ANKRD55,-1.22092970718273,0.00116728734892835
220114_s_at,55576,STAB2,-3.90056931955839,1.16407544027408e-08
220116_at,3781,KCNN2,-4.80456647580046,2.0200111083522e-13
220125_at,27019,DNAI1,-1.33495291140044,0.0282162735105344
220126_at,29122,PRSS50,-2.21395537314535,0.00347130448120858
220128_s_at,79815,NIPAL2,1.2030024804908,0.00340205245315441
220139_at,29947,DNMT3L,-3.01982338191783,0.00115997534258515
220148_at,64577,ALDH8A1,-2.1681677131795,0.00303039717857585
220157_x_at,51054,PLEKHA8P1,1.4693179713957,0.000776961604546621
220161_s_at,54566,EPB41L4B,-2.0429950799066,3.88603830723735e-07
220187_at,79689,STEAP4,-2.16454996380785,0.0043435769541091
220208_at,11093,ADAMTS13,-1.28218986716747,0.00151865068247799
220209_at,23615,PYY2,-1.15669868151541,0.0145025859934385
220216_at,56260,C8orf44,1.5492781274758,3.34619682412213e-05
220222_at,55472,RBM12B-AS1,-1.33997438233072,0.00386689722336423
220223_at,79915,ATAD5,1.24236392684662,0.00104883769918192
220224_at,54363,HAO1,-1.46015753804092,0.00906438542588349
220228_at,23431,AP4E1,-1.35911694097414,0.0439939302976954
220240_s_at,55002,TMCO3,1.17643365495716,0.000497812146817442
220254_at,29967,LRP12,1.55553195607982,0.0448753159678364
220255_at,2178,FANCE,1.31517325040298,0.00720530142286237
220273_at,27190,IL17B,1.0653191654334,0.0294376378311909
220289_s_at,55057,AIM1L,1.7393420043129,0.00827860367894281
220305_at,57506,MAVS,1.21310645394048,0.000131046555335722
220306_at,54855,FAM46C,-1.556870616067,0.00986677476828666
220308_at,25790,CCDC19,-1.06818244258634,0.014072364452716
220317_at,9227,LOC101927965 ,-2.15746544304454,0.000111005018845551
220320_at,79930,DOK3,-1.16022425500126,0.0256175788821608
220333_at,54852,PAQR5,1.83182822436535,0.0184871576469738
220351_at,51554,ACKR4,-1.22790679862386,0.00163288135239353
220365_at,55821,ALLC,-1.34653661271209,0.0137235292838101
220376_at,64922,LRRC19,-1.68790379107766,0.00878640823046518
220387_s_at,11147,HHLA3,-1.05531619286593,0.00659790053307117
220392_at,64641,EBF2,2.21090292998897,7.18808464185856e-05
220393_at,51557,LGSN,-2.93008872020034,0.00352770209590509
220420_at,79748,LMAN1L,-1.09611351829201,0.00432534519388156
220429_at,9348,NDST3,-2.33820453758946,0.000189713250389216
220444_at,79230,ZNF557,1.06807983246945,0.0275279886694909
220446_s_at,10164,CHST4,-1.50733575396538,1.12431799105597e-05
220459_at,114044,MCM3AP-AS1,1.25410042970701,0.00702060456619621
220461_at,80003,PCNXL2,-1.07541290328925,0.00844632917824042
220480_at,9464,HAND2,-1.60597943229316,0.000290274963907984
220491_at,57817,HAMP,-5.01351321365246,1.04649599296575e-05
220496_at,51266,CLEC1B,-5.25417785871646,2.8147841786473e-11
220507_s_at,51733,UPB1,-1.3884275556068,0.021792737982087
220522_at,23418,CRB1,-1.02337247142184,0.0399455646959238
220541_at,56547,MMP26,-1.07756461127573,0.0242427614154666
220548_at,10343,PKDREJ,-1.12824145557768,0.0446088651637984
220556_at,23439,ATP1B4,-1.55195390968818,0.0268132675494825
220567_at,22807,IKZF2,-1.7042476117777,0.0029601726253052
220572_at,100506282,LOC100506282,1.263820275276,0.0339288569338761
220585_at,80201,HKDC1,2.24378372332928,0.000789019631510269
220595_at,29951,PDZRN4,-1.89727355178405,0.00401282211256967
220604_x_at,10841,FTCD,-2.65419195383271,0.00424788869988117
220618_s_at,55063,ZCWPW1,-1.40074657822581,0.00958043790591346
220643_s_at,55179,FAIM,1.01581469715872,7.9468177560762e-05
220646_s_at,51348,KLRF1,-1.7482694428341,0.000837839926776399
220648_at,105,ADARB2,-1.57092710850943,0.00342109727936572
220651_s_at,55388,MCM10,2.95668214571301,0.000214988880912373
220663_at,11141,IL1RAPL1,-1.17509086034002,0.0487254341676294
220674_at,933,CD22,-1.40314913973205,0.00817214855238328
220705_s_at,11173,ADAMTS7,-1.39074797788525,0.0332429482109243
220710_at,80035,ANP32A-IT1,1.81992971582002,0.000718674724359927
220723_s_at,80157,CWH43,-2.79533103671348,5.48505554345596e-05
220736_at,80704,SLC19A3,-1.74780512777931,0.00060980574448279
220751_s_at,10826,FAXDC2,-1.41358061030458,0.0220754549141098
220766_at,54766,BTG4,-1.03089025614982,0.0335910147943568
220770_s_at,63920,ZBED8,2.76811299566845,2.14249112454983e-08
220779_at,51702,PADI3,-1.26714588255725,0.0202357613149974
220790_s_at,64232,MS4A5,-1.4693939573436,0.0164430283679394
220794_at,64388,GREM2,-2.66709067082173,0.0227128949044299
220801_s_at,51179,HAO2,-4.21150743995428,3.7757460451516e-05
220816_at,23566,LPAR3,-1.28701172286347,0.00183413478885438
220834_at,54860,MS4A12,-1.02461952714118,0.0445344759620097
220837_at,100996325,LOC100996325,-1.96606326743691,5.55195650967498e-05
220840_s_at,55732,C1orf112,1.86464509544594,8.81429563341559e-06
220855_at,100506863,CLTC-IT1,1.53501635422413,0.000950246142988253
220892_s_at,29968,PSAT1,-2.03977319402737,0.000221834399338956
220894_x_at,59335,PRDM12,-1.28383361867678,0.0109667961083706
220935_s_at,55755,CDK5RAP2,2.33574366984653,7.07650997743349e-12
220936_s_at,55766,H2AFJ,1.80823509228566,0.00243041820419119
220948_s_at,476,ATP1A1,1.13389294242693,0.000219727397943766
220975_s_at,114897,C1QTNF1,-1.81565870050009,0.00085861525746059
220997_s_at,81624,DIAPH3,-1.42963250652218,0.0317389822871949
221008_s_at,64850,ETNPPL,-1.6889063507652,0.0197192315086892
221009_s_at,51129,ANGPTL4,-1.59613675274393,0.00200686549131992
221025_x_at,83448,PUS7L,2.07973335799987,2.35463472137617e-09
221028_s_at,81577,GFOD2,-1.01282755439913,0.000162602164210482
221034_s_at,56156,TEX13B,-1.13635532330782,0.0122442997760824
221035_s_at,56155,TEX14,-1.86325788011736,0.00459095825589119
221062_at,9953,HS3ST3B1,-1.283229483977,0.00175104978827442
221064_s_at,64718,UNKL,1.33130196936321,4.45918938080706e-05
221085_at,9966,TNFSF15,1.82421624913279,0.00142461478495386
221093_at,23629,BRD7P3,-1.16995665617376,0.00954924027902603
221110_x_at,50940,PDE11A,-1.10056797840946,0.0129565604323952
221136_at,2658,GDF2,-2.76190995971272,1.07800646992274e-07
221169_s_at,59340,HRH4,-1.17887366405765,0.0138151998369604
221188_s_at,27141,CIDEB,-2.08111863907907,4.41856054120533e-05
221189_s_at,80222,MIR6878 ,1.11787131067092,0.000442091115139956
221204_s_at,55118,CRTAC1,-1.01807177072401,0.0324568426816441
221223_x_at,1154,CISH,-1.45453566488969,5.96332081942448e-05
221234_s_at,60468,BACH2,-1.5608046620963,0.00357780979283315
221258_s_at,81930,KIF18A,1.60134990690838,0.00311577456643188
221270_s_at,81890,QTRT1,1.2248886353009,0.00908201593468822
221271_at,59067,IL21,-1.18293781178557,0.0215898997352231
221272_s_at,81563,C1orf21,-1.24470033556177,0.0454380723005383
221280_s_at,56288,PARD3,1.80531406111014,0.00218174913730075
221297_at,55507,GPRC5D,-1.17159601299755,0.0428164914594857
221339_at,442194,OR10C1,-1.3995496804253,0.0129977525197419
221347_at,1133,CHRM5,-1.23064887852097,0.0327345502410175
221360_s_at,2693,GHSR,-1.45764684505333,0.000784842811415766
221364_at,2895,GRID2,-1.13048968777696,0.0340383708582951
221366_at,4825,NKX6-1,-1.16422181038204,0.0434920538656406
221376_at,8822,FGF17,-1.09244169990241,0.030159669096962
221389_at,30814,PLA2G2E,-1.16149762862986,0.015003723486697
221396_at,50837,TAS2R7,-1.61902928832812,0.0077490839528094
221427_s_at,81669,CCNL2,1.29030412392138,0.000750588228063132
221436_s_at,83461,CDCA3,1.49172192917986,0.0196230932671221
221442_at,4159,MC3R,-1.33379981505557,0.0146784272629658
221458_at,3355,HTR1F,-1.20037356575865,0.0289142917284079
221467_at,4160,MC4R,-1.09132352708662,0.0214989509128453
221520_s_at,55143,CDCA8,2.03574119856266,0.00330457565697653
221521_s_at,51659,GINS2,1.28598864065926,0.00749270486518937
221522_at,84079,ANKRD27,1.06016491433578,1.33514529798963e-05
221524_s_at,58528,RRAGD,1.01279319971284,0.0217547771558962
221529_s_at,83483,PLVAP,2.97610032485097,5.35569226889561e-13
221540_x_at,2966,GTF2H2 ,1.07231411888627,7.30046408507781e-05
221541_at,83716,CRISPLD2,-1.84698972083546,0.00690192540108299
221552_at,57406,ABHD6,-1.29953939347686,0.00165403441006864
221558_s_at,51176,LEF1,3.3778697583762,0.000236147080443712
221560_at,57787,MARK4,1.25135381718724,0.00229182637963232
221572_s_at,65010,MIR6824 ,1.50480891085027,0.000415667592251987
221573_at,5683,C7orf25 ,1.0406579814776,0.00155158274292518
221578_at,83937,RASSF4,1.71120894112688,0.000590804520220833
221583_s_at,3778,KCNMA1,-1.81789947340257,0.00356477939883211
221595_at,84060,RBM48,1.2939765561674,0.00142981160650707
221605_s_at,51268,PIPOX,-1.04573719893779,0.00473260469827926
221636_s_at,54996,MARC2,-1.30860244237411,9.41816957534232e-07
221644_s_at,51151,SLC45A2,-1.43093544778696,0.0151238788473274
221662_s_at,10864,SLC22A7,-1.10018877828838,0.0416274580326285
221665_s_at,54869,EPS8L1,-1.5202800383831,0.00386576118177652
221672_s_at,83696,TRAPPC9,-1.57399868470536,0.00227162063851375
221685_s_at,54908,SPDL1,1.77624191895292,4.51207185997736e-09
221714_s_at,730092,RRN3P1,-1.22183865420104,0.044904921631347
221758_at,93436,ARMC6,-1.55313548936236,1.25348568623412e-07
221779_at,85377,MICALL1,1.2767311765704,0.00624648447523483
221796_at,4915,NTRK2,-2.55478853094311,0.00925719336168052
221799_at,54480,CHPF2,1.00890855890601,9.39791633078382e-05
221807_s_at,80305,TRABD,1.33276751608662,0.0105285836557196
221810_at,376267,RAB15,1.6052595978413,0.00236424459220115
221848_at,84619,ZGPAT,-3.2980292732493,9.25607192361967e-10
221851_at,90379,DCAF15,1.17443587644436,0.00508981317409156
221868_at,400961,PAIP2B,-2.99528023677852,0.000353619036654737
221877_at,126298,IRGQ,1.05751627709117,0.0274477652903087
221884_at,2122,MECOM,1.31239361794176,0.00220222586698123
221887_s_at,25861,DFNB31,2.16222898769317,3.5315286774054e-06
221894_at,90956,ADCK2,1.03573894841091,0.0017938261949362
221920_s_at,51312,SLC25A37,-1.03965002431963,0.00830739552091805
221933_at,57502,NLGN4X,-1.87140427304137,0.049404089253589
221939_at,78992,YIPF2,1.23372809307307,7.32603525813268e-06
221964_at,7289,TULP3,1.14518409496952,0.0422385708442714
221981_s_at,79726,WDR59,1.67856847377641,0.00369357208977082
222009_at,752014,CEMP1,-1.28630699298432,0.0142195558055165
222039_at,146909,KIF18B,2.16650560895607,9.25447672596997e-06
222043_at,1191,CLU,-1.82599345923911,0.000820831108014448
222055_at,51011,FAHD2A ,1.37427563615759,0.0200989296340848
222063_s_at,1040,CDS1,-1.33754081782258,0.0210653567505249
222077_s_at,29127,RACGAP1,2.44020489008175,2.82254577382179e-09
222089_s_at,146562,C16orf71,-1.52908849300173,0.002691384004657
222090_at,100134713,NDUFB2-AS1,1.04418733687291,0.0397140937899848
222102_at,2940,GSTA3,-3.54884118838839,0.00027272091525325
222108_at,347902,AMIGO2,-1.78676507740052,0.0117874304512127
222116_s_at,125058,TBC1D16,1.51331389870703,7.69541212191306e-05
222121_at,26084,ARHGEF26,-1.67062452983671,0.0010409141645081
222155_s_at,79581,SLC52A2,2.19929041593901,0.000124366654462149
222158_s_at,51029,DESI2,1.03779529177002,0.000456592369536542
222162_s_at,9510,ADAMTS1,-1.58603556820055,0.00353502739737557
222165_x_at,79095,C9orf16,1.22738852387585,2.70879638163731e-05
222173_s_at,55357,TBC1D2,-1.36413758977146,0.00369357208977082
222205_x_at,728882,FAM182B ,-1.26527151346753,0.0421782728655716
222221_x_at,10938,EHD1,1.4900653757868,0.000645981767012169
222234_s_at,79007,DBNDD1,1.59771104554915,0.00141473382506586
222242_s_at,25818,KLK5,-1.1280526073788,0.0428988409755269
222267_at,84928,TMEM209,1.03824315819632,0.00286732962915841
222292_at,958,CD40,1.24355927886663,0.0403961855367318
222352_at,79791,FBXO31,1.09397783892474,0.0254587489162591
222369_at,79829,NAA40,1.0072952783563,0.000297751639193976
222374_at,8945,BTRC,-1.43032787401536,0.0093297604931732
222383_s_at,59344,ALOXE3,-1.22092854049199,0.00227614614206274
222385_x_at,29927,SEC61A1,1.28284894015643,2.62955568112194e-06
222427_s_at,51520,LARS,1.05552708482896,3.94475800621487e-07
222433_at,55740,ENAH,1.25288531764858,0.00520056866830665
222470_s_at,55245,UQCC1,1.12898770213656,0.000858455675993795
222500_at,51645,PPIL1,1.00346007489027,2.73850951138111e-05
222501_s_at,29803,REPIN1,1.44328572347555,0.0222202385163231
222524_s_at,140459,ASB6,1.05856072857632,0.0190087979896753
222525_s_at,55246,CCDC25,-1.01268630628054,0.000161379422779565
222583_s_at,10762,NUP50,1.08452686730677,0.000377324827962355
222603_at,79956,ERMP1,1.04809408799766,0.000302077253788591
222640_at,1788,DNMT3A,1.01584219091954,0.00098279506390404
222659_at,51194,IPO11 ,1.04170585927429,5.81869223176778e-06
222671_s_at,65094,JMJD4,1.12057021695733,0.00465003692942479
222711_s_at,64285,RHBDF1,-1.08411371532866,0.0477035883599795
222767_s_at,79794,C12orf49,1.56436437166776,0.00527257072931603
222783_s_at,64093,SMOC1,-1.11604212617296,0.00473696911378051
222785_x_at,64776,C11orf1,-1.00598562841878,0.033968434006712
222799_at,29062,WDR91,2.07660645493838,8.85873444942399e-06
222800_at,54952,TRNAU1AP,1.2571111614787,0.0103138922278114
222825_at,51633,OTUD6B,1.07886402247431,0.000482194445696343
222828_at,53832,IL20RA,-1.11179296048186,0.00315169942526762
222843_at,63979,FIGNL1,1.0302830577727,0.000465749235055058
222848_at,64105,CENPK,1.92114947768127,8.28807448252482e-05
222855_s_at,51393,TRPV2,-1.11238261763663,0.0363174583455881
222906_at,28982,FLVCR1,1.6527824267697,7.07692986413718e-05
222912_at,408,ARRB1,-1.05796981886065,0.00843143980389621
222944_s_at,79917,MAGIX,-1.35271743624185,0.0227963168948115
222957_at,129807,NEU4,-1.4019899296694,0.000355084097645872
222958_s_at,55635,DEPDC1,2.19181375464669,0.000116089139121198
223030_at,84231,TRAF7,-1.19437325648864,0.0432783909044623
223054_at,51726,DNAJB11,1.13500634899446,1.73617125454716e-06
223056_s_at,57510,XPO5,1.03657409169151,0.000741483282673601
223122_s_at,6423,SFRP2,-1.41323347084973,0.0323888786109901
223131_s_at,81603,TRIM8,1.48261706360418,0.000265295227570196
223201_s_at,84187,LOC101928589 ,1.54046496959276,4.59185643139524e-05
223229_at,29089,UBE2T,3.47405684846111,2.5118857904819e-09
223235_s_at,64094,SMOC2,1.8452188613824,0.0379285900214106
223246_s_at,55342,STRBP,1.08207970835086,0.0130393558841305
223254_s_at,55632,G2E3,1.53196589284255,1.7426928202254e-06
223274_at,6941,TCF19,1.86425740054724,7.73069434671952e-06
223284_at,57106,NAT14,1.80452170521117,0.00155158274292518
223293_at,84219,WDR24,1.1706943498656,0.00437835656750145
223315_at,59277,NTN4,-1.07084618626807,0.00466743522128385
223316_at,83643,CCDC3,-1.57730976000804,0.0215898997352231
223344_s_at,58475,MS4A7,-1.06125909973741,0.0459915376284992
223360_at,84221,SPATC1L,1.38893491219838,0.0181569192711457
223364_s_at,57647,DHX37,1.50434303215438,0.00244729849241242
223381_at,83540,NUF2,3.74685368090575,6.25348962830138e-07
223395_at,25890,ABI3BP,-1.79545788340754,0.0403961855367318
223407_at,84080,ENKD1,-1.04238453953981,0.0131181257354309
223461_at,51256,TBC1D7,1.07069515599096,1.13678019908516e-06
223476_s_at,91574,C12orf65,2.02364921284985,1.63715231936121e-05
223529_at,6860,SYT4,-1.00781437575665,0.0183808597090028
223530_at,11022,TDRKH,1.36017245543837,0.000172945142360936
223539_s_at,8293,SERF1A ,1.80611214400242,3.22283668808437e-08
223578_x_at,378938,MALAT1,1.29721125839959,0.000328045409175929
223588_at,83591,THAP2,1.22167271748386,0.0101766206261896
223593_at,51166,AADAT,-3.36024037832725,3.9023941265955e-06
223597_at,55600,ITLN1,-1.75880019837428,0.000198522722896467
223612_s_at,84708,LNX1,1.20532766047008,0.0453205225882599
223623_at,84417,C2orf40,-2.68756072007366,1.52941946745611e-05
223636_at,84217,ZMYND12,-1.331450684724,0.0314601322103437
223642_at,7546,ZIC2,3.4613707099232,0.00225673866558304
223660_at,140,ADORA3,-2.12403547577114,0.00285202622655571
223669_at,55363,HEMGN,-1.52998307277515,0.0146784272629658
223699_at,84735,CNDP1,-6.14980467355845,6.85090133715826e-08
223700_at,84057,MND1,1.84925094262115,2.08383689708951e-08
223747_x_at,51741,WWOX,-1.1840409014272,0.0108058546640506
223754_at,84281,C2orf88,-1.42604885356068,0.00943345538135924
223757_at,64150,DIO3OS,-2.95073000589181,3.4926226101035e-05
223781_x_at,127,ADH4,-2.64397800286361,0.000925465882418127
223784_at,57393,TMEM27,-3.48992026255556,5.13763228702748e-06
223789_s_at,54676,GTPBP2,1.75165438340482,0.013041029657126
223790_at,84056,KATNAL1,1.39256321486463,0.0113465295863009
223798_at,84102,SLC41A2,-1.25030926333333,0.0108148410673547
223805_at,114880,OSBPL6,-1.48192853153253,0.00223832835048968
223820_at,83758,RBP5,-2.206581803005,0.00182351004148827
223841_s_at,83890,SPATA9,-1.43660885481846,0.0349047134899705
223854_at,56126,PCDHB10 ,1.10073487455452,0.0369826773530511
223858_at,2103,ESRRB,-1.04779120963442,0.0287342860448328
223876_at,83893,SPATA16,-1.05150618544933,0.00826621728108775
223877_at,114905,C1QTNF7,-1.38085521705739,0.0176926639347159
223913_s_at,284424,MIR7-3HG,-1.32062884606544,0.0276183415433239
223923_at,56245,C21orf62,-1.04518640439733,0.00953181859816759
223967_at,83854,ANGPTL6,-2.9868325484246,1.23414539219042e-06
224022_x_at,51384,WNT16,-1.76902129484892,0.0107792672386531
224029_x_at,11280,SCN11A,-1.26794356695112,0.0197003376040324
224046_s_at,5150,PDE7A,1.4540726749729,0.00073810843875581
224049_at,89822,KCNK17,-1.03302061314203,0.00533308144313969
224061_at,11185,INMT,-1.85458072918129,0.0314559386048131
224069_x_at,22953,P2RX2,-1.09335668783802,0.0159803384189729
224072_s_at,51305,KCNK9,-1.25619927254971,0.00966489748917296
224077_at,54904,WHSC1L1,-1.19279049240525,0.0112805543012942
224093_at,56832,IFNK,-1.55087748034628,0.00341363640180875
224106_at,28989,NTMT1,1.13083570437619,0.0345577603076716
224207_x_at,79148,MMP28,-1.09483930706846,0.0155004112912489
224210_s_at,11264,PXMP4,1.02212832646893,7.26347437813306e-05
224229_s_at,10000,AKT3,1.25540602470192,0.0210646297965283
